,CRIPTOATIVO,MÊS/ANO,Nº DE OPERAÇÕES,VALOR TOTAL DAS OPERAÇÕES,VALOR MÉDIO POR OPERAÇÃO,data,anomalia_flag,Tipo de Transação
1214,MBPRK03,Abril de 2021,866.0,262744.74,303.40039260969974,2021-04-01,1,Normal
1215,MBPRK03,Maio de 2021,496.0,584114.3800000001,1177.6499596774197,2021-05-01,1,Normal
1216,MBPRK03,Junho de 2021,158.0,41116.47000000001,260.2308227848102,2021-06-01,1,Normal
1217,MBPRK03,Julho de 2021,161.0,30154.09,187.2924844720497,2021-07-01,1,Normal
1218,MBPRK03,Agosto de 2021,202.0,61038.439999999995,302.17049504950495,2021-08-01,1,Normal
1219,MBPRK03,Setembro de 2021,223.0,54226.75,243.16928251121075,2021-09-01,1,Normal
1220,MBPRK03,Outubro de 2021,92.0,26834.9,291.68369565217387,2021-10-01,1,Normal
1221,MBPRK03,Dezembro de 2021,1.0,495.59,495.59,2021-12-01,1,Normal
1222,MBPRK03,Janeiro de 2022,80.0,72636.78999999998,907.9598749999998,2022-01-01,1,Normal
1223,MBPRK03,Fevereiro de 2022,39.0,87910.46999999999,2254.1146153846153,2022-02-01,1,Normal
1224,MBPRK03,Março de 2022,27.0,16560.920000000006,613.3674074074077,2022-03-01,1,Normal
1225,MBPRK03,Abril de 2022,17.0,7949.030000000001,467.59,2022-04-01,1,Normal
1226,MBPRK03,Maio de 2022,9.0,1504.32,167.14666666666665,2022-05-01,1,Normal
1227,MBPRK03,Junho de 2022,13.0,19152.16,1473.2430769230768,2022-06-01,1,Normal
1228,MBPRK03,Julho de 2022,13.0,5297.35,407.4884615384616,2022-07-01,1,Normal
1229,MBPRK03,Setembro de 2022,8.0,2830.55,353.81874999999997,2022-09-01,1,Normal
1230,MBPRK03,Outubro de 2022,7.0,1808.43,258.34714285714284,2022-10-01,1,Normal
1231,MBPRK03,Novembro de 2022,7.0,1154.6499999999999,164.95,2022-11-01,1,Normal
1232,MBPRK03,Dezembro de 2022,9.0,4702.9,522.5444444444444,2022-12-01,1,Normal
1233,MBPRK03,Janeiro de 2023,10.0,74010.4,7401.039999999999,2023-01-01,1,Normal
1234,MBPRK03,Fevereiro de 2023,6.0,1170.18,195.03,2023-02-01,1,Normal
1235,MBPRK03,Março de 2023,11.0,14338.84,1303.530909090909,2023-03-01,1,Normal
1236,MBPRK03,Abril de 2023,8.0,7735.249999999999,966.9062499999999,2023-04-01,1,Normal
1237,MBPRK03,Maio de 2023,7.0,74436.21,10633.744285714287,2023-05-01,1,Normal
1238,MBPRK03,Junho de 2023,3.0,490.11000000000007,163.37000000000003,2023-06-01,1,Normal
1239,MBPRK04,Setembro de 2020,161.0,124976.30999999998,776.2503726708073,2020-09-01,1,Normal
1240,MBPRK04,Outubro de 2020,134.0,35932.69999999999,268.1544776119402,2020-10-01,1,Normal
1241,MBPRK04,Novembro de 2020,232.0,118246.43000000004,509.68288793103466,2020-11-01,1,Normal
1242,MBPRK04,Dezembro de 2020,331.0,235349.14999999997,711.0246223564953,2020-12-01,1,Normal
1243,MBPRK04,Janeiro de 2021,3347.0,1025105.7299999996,306.27598745144894,2021-01-01,1,Normal
1244,MBPRK04,Fevereiro de 2021,941.0,189637.03000000003,201.52713071200853,2021-02-01,1,Normal
1245,MBPRK04,Março de 2021,961.0,186969.36999999997,194.55709677419352,2021-03-01,1,Normal
1246,MBPRK04,Abril de 2021,895.0,294452.47,328.9971731843575,2021-04-01,1,Normal
1247,MBPRK04,Maio de 2021,684.0,350089.38,511.82657894736843,2021-05-01,1,Normal
1248,MBPRK04,Junho de 2021,175.0,86169.59000000004,492.3976571428574,2021-06-01,1,Normal
1249,MBPRK04,Julho de 2021,272.0,164010.01000000004,602.9779779411766,2021-07-01,1,Normal
1250,MBPRK04,Agosto de 2021,243.0,151356.23999999993,622.8651851851849,2021-08-01,1,Normal
1251,MBPRK04,Setembro de 2021,273.0,143563.58000000005,525.8739194139196,2021-09-01,1,Normal
1252,MBPRK04,Outubro de 2021,367.0,152876.87000000002,416.5582288828339,2021-10-01,1,Normal
1253,MBPRK04,Novembro de 2021,622.0,176577.18999999986,283.8861575562699,2021-11-01,1,Normal
1254,MBPRK04,Dezembro de 2021,337.0,95518.52000000002,283.4377448071217,2021-12-01,1,Normal
1255,MBPRK04,Janeiro de 2022,107.0,30190.420000000006,282.1534579439253,2022-01-01,1,Normal
1256,MBPRK04,Fevereiro de 2022,69.0,23357.290000000008,338.51144927536245,2022-02-01,1,Normal
1257,MBPRK04,Março de 2022,159.0,39081.95999999999,245.79849056603769,2022-03-01,1,Normal
1258,MBPRK04,Abril de 2022,242.0,80111.44000000002,331.0390082644629,2022-04-01,1,Normal
1259,MBPRK04,Maio de 2022,17.0,7721.1399999999985,454.18470588235283,2022-05-01,1,Normal
1260,MBPRK04,Junho de 2022,12.0,7143.959999999999,595.3299999999999,2022-06-01,1,Normal
1261,MBPRK04,Julho de 2022,45.0,60397.55999999999,1342.168,2022-07-01,1,Normal
1262,MBPRK04,Setembro de 2022,67.0,21073.319999999992,314.5271641791044,2022-09-01,1,Normal
1263,MBPRK04,Outubro de 2022,15.0,3000.26,200.01733333333334,2022-10-01,1,Normal
1264,MBPRK04,Novembro de 2022,120.0,40711.84999999999,339.26541666666657,2022-11-01,1,Normal
1265,MBPRK04,Dezembro de 2022,199.0,61896.93,311.03984924623114,2022-12-01,1,Normal
1266,MBPRK04,Janeiro de 2023,184.0,64963.579999999994,353.0629347826087,2023-01-01,1,Normal
1267,MBPRK04,Fevereiro de 2023,90.0,27684.96,307.61066666666665,2023-02-01,1,Normal
1268,MBPRK04,Março de 2023,95.0,25932.870000000006,272.9775789473685,2023-03-01,1,Normal
1269,MBPRK04,Abril de 2023,97.0,23856.69,245.94525773195878,2023-04-01,1,Normal
1270,MBPRK04,Maio de 2023,144.0,45939.98999999999,319.0277083333333,2023-05-01,1,Normal
1271,MBPRK04,Junho de 2023,36.0,9284.34,257.8983333333333,2023-06-01,1,Normal
1272,MCO2,Fevereiro de 2021,57201.0,63473104.58999999,1109.6502611842448,2021-02-01,1,Normal
1273,MCO2,Março de 2021,44013.0,64241221.24999997,1459.5965112580368,2021-03-01,1,Normal
1274,MCO2,Abril de 2021,39507.0,67882964.40999998,1718.2515607360717,2021-04-01,1,Normal
1275,MCO2,Maio de 2021,22279.0,23310113.630000003,1046.281863189551,2021-05-01,1,Normal
1276,MCO2,Junho de 2021,8764.0,11577542.829999996,1321.034097444089,2021-06-01,1,Normal
1277,MCO2,Julho de 2021,8034.0,7109217.459999999,884.8913940751804,2021-07-01,1,Normal
1278,MCO2,Agosto de 2021,9649.0,5479019.550000002,567.8328894185928,2021-08-01,1,Normal
1279,MCO2,Setembro de 2021,18696.0,19699845.32000001,1053.6930530594786,2021-09-01,1,Normal
1280,MCO2,Outubro de 2021,16703.0,11436945.070000002,684.7240058672096,2021-10-01,1,Normal
1281,MCO2,Novembro de 2021,13484.0,9840538.969999995,729.7937533372883,2021-11-01,1,Normal
1282,MCO2,Dezembro de 2021,24126.0,25572236.740000002,1059.945152118047,2021-12-01,1,Normal
1283,MCO2,Janeiro de 2022,38069.0,36508012.13000001,958.9958267882006,2022-01-01,1,Normal
1284,MCO2,Fevereiro de 2022,24030.0,22513118.940000016,936.8755280898883,2022-02-01,1,Normal
1285,MCO2,Março de 2022,26264.0,15473025.27,589.1343767133719,2022-03-01,1,Normal
1286,MCO2,Abril de 2022,22807.0,11820062.93,518.264696365151,2022-04-01,1,Normal
1287,MCO2,Maio de 2022,4839.0,3175818.8400000003,656.2965158090515,2022-05-01,1,Normal
1288,MCO2,Junho de 2022,3787.0,2070057.58,546.6220174280434,2022-06-01,1,Normal
1289,MCO2,Julho de 2022,2850.0,910980.1899999998,319.6421719298245,2022-07-01,1,Normal
1290,MCO2,Agosto de 2022,7094.0,887134.1599999999,125.05415280518747,2022-08-01,1,Normal
1291,MCO2,Setembro de 2022,3884.0,1037489.82,267.1189031925849,2022-09-01,1,Normal
1292,MCO2,Outubro de 2022,3568.0,1005019.1000000006,281.67575672645756,2022-10-01,1,Normal
1293,MCO2,Novembro de 2022,5155.0,1318007.730000001,255.67560232783723,2022-11-01,1,Normal
1294,MCO2,Dezembro de 2022,2150.0,339148.39,157.74343720930233,2022-12-01,1,Normal
1295,MCO2,Janeiro de 2023,2767.0,419647.7000000002,151.66161908203838,2023-01-01,1,Normal
1296,MCO2,Fevereiro de 2023,3351.0,696481.08,207.84275738585498,2023-02-01,1,Normal
1297,MCO2,Março de 2023,3521.0,573799.2300000001,162.96484805453,2023-03-01,1,Normal
1298,MCO2,Abril de 2023,2627.0,385595.5,146.78169014084506,2023-04-01,1,Normal
1299,MCO2,Maio de 2023,1981.0,211264.88000000003,106.64557294295813,2023-05-01,1,Normal
1300,MCO2,Junho de 2023,3288.0,429880.44000000006,130.74222627737228,2023-06-01,1,Normal
1301,MKR,Agosto de 2019,28.0,27211.070000000003,971.8239285714287,2019-08-01,1,Normal
1302,MKR,Setembro de 2019,30.0,16207.8,540.26,2019-09-01,1,Normal
1303,MKR,Julho de 2020,1.0,5992.58,5992.58,2020-07-01,1,Normal
1304,MKR,Janeiro de 2021,4.0,136187.75,34046.9375,2021-01-01,1,Normal
1305,MKR,Fevereiro de 2021,8.0,8228.71,1028.58875,2021-02-01,1,Normal
1306,MKR,Março de 2021,3.0,13072.48,4357.493333333333,2021-03-01,1,Normal
1307,MKR,Abril de 2021,40.0,81245.31,2031.13275,2021-04-01,1,Normal
1308,MKR,Maio de 2021,5064.0,5977923.360000001,1180.4745971563984,2021-05-01,1,Normal
1309,MKR,Junho de 2021,3960.0,4171450.5800000015,1053.3966111111115,2021-06-01,1,Normal
1310,MKR,Julho de 2021,3359.0,3203874.7299999967,953.8180202441193,2021-07-01,1,Normal
1311,MKR,Agosto de 2021,5257.0,7813399.24,1486.2848088263268,2021-08-01,1,Normal
1312,MKR,Setembro de 2021,3777.0,3551944.9599999986,940.414339422822,2021-09-01,1,Normal
1313,MKR,Outubro de 2021,3859.0,3714798.8399999994,962.6325058305259,2021-10-01,1,Normal
1314,MKR,Novembro de 2021,7742.0,8617721.750000002,1113.1131167656938,2021-11-01,1,Normal
1315,MKR,Dezembro de 2021,3244.0,1722701.5699999994,531.0424075215781,2021-12-01,1,Normal
1316,MKR,Janeiro de 2022,2963.0,1193647.37,402.85095173810333,2022-01-01,1,Normal
1317,MKR,Fevereiro de 2022,2176.0,948891.2200000001,436.07133272058826,2022-02-01,1,Normal
1318,MKR,Março de 2022,2066.0,752665.7899999999,364.3106437560503,2022-03-01,1,Normal
1319,MKR,Abril de 2022,1738.0,554631.7300000003,319.1206731875721,2022-04-01,1,Normal
1320,MKR,Maio de 2022,3737.0,1719312.8299999998,460.0783596467754,2022-05-01,1,Normal
1321,MKR,Junho de 2022,2346.0,1343214.5699999994,572.5552301790278,2022-06-01,1,Normal
1322,MKR,Julho de 2022,1426.0,640841.32,449.39784011220195,2022-07-01,1,Normal
1323,MKR,Agosto de 2022,1058.0,465698.1100000001,440.16834593572787,2022-08-01,1,Normal
1324,MKR,Setembro de 2022,1481.0,571004.9299999999,385.55363268062115,2022-09-01,1,Normal
1325,MKR,Outubro de 2022,2423.0,859272.4000000004,354.63161370202243,2022-10-01,1,Normal
1326,MKR,Novembro de 2022,1845.0,696058.09,377.2672574525745,2022-11-01,1,Normal
1327,MKR,Dezembro de 2022,1252.0,767487.9199999996,613.0095207667729,2022-12-01,1,Normal
1328,MKR,Janeiro de 2023,1631.0,731753.74,448.65342734518697,2023-01-01,1,Normal
1329,MKR,Fevereiro de 2023,2439.0,589533.4199999999,241.71111931119307,2023-02-01,1,Normal
1330,MKR,Março de 2023,5519.0,1448058.0599999998,262.37689074107624,2023-03-01,1,Normal
1331,MKR,Abril de 2023,2394.0,690163.9899999999,288.289051796157,2023-04-01,1,Normal
1332,MKR,Maio de 2023,999.0,104778.83999999998,104.8837237237237,2023-05-01,1,Normal
1333,MKR,Junho de 2023,1596.0,403331.5700000001,252.7140162907269,2023-06-01,1,Normal
1334,NANO,Agosto de 2019,108.0,35160.83,325.56324074074075,2019-08-01,1,Normal
1335,NANO,Setembro de 2019,73.0,24242.510000000006,332.08917808219184,2019-09-01,1,Normal
1336,NANO,Outubro de 2019,11.0,47766.39,4342.399090909091,2019-10-01,1,Normal
1337,NANO,Novembro de 2019,1.0,1000.0,1000.0,2019-11-01,1,Normal
1338,NANO,Fevereiro de 2020,11.0,1950.0,177.27272727272728,2020-02-01,1,Normal
1339,NANO,Março de 2020,18.0,636.05,35.33611111111111,2020-03-01,1,Normal
1340,NANO,Abril de 2020,35.0,38014.390000000014,1086.125428571429,2020-04-01,1,Normal
1341,NANO,Maio de 2020,81.0,21092.14999999999,260.3969135802468,2020-05-01,1,Normal
1342,NANO,Junho de 2020,169.0,121799.5,720.707100591716,2020-06-01,1,Normal
1343,NANO,Julho de 2020,161.0,95246.37000000001,591.5923602484472,2020-07-01,1,Normal
1344,NANO,Agosto de 2020,113.0,69108.37000000001,611.5784955752214,2020-08-01,1,Normal
1345,NANO,Setembro de 2020,148.0,55592.060000000005,375.62202702702706,2020-09-01,1,Normal
1346,NANO,Outubro de 2020,113.0,41766.11,369.611592920354,2020-10-01,1,Normal
1347,NANO,Novembro de 2020,129.0,75372.09,584.2797674418605,2020-11-01,1,Normal
1348,NANO,Dezembro de 2020,122.0,46065.95000000002,377.5897540983608,2020-12-01,1,Normal
1349,NANO,Janeiro de 2021,497.0,1215684.4699999997,2446.0452112676053,2021-01-01,1,Normal
1350,NANO,Fevereiro de 2021,462.0,958744.7199999996,2075.2050216450207,2021-02-01,1,Normal
1351,NANO,Março de 2021,255.0,158955.53999999995,623.3550588235292,2021-03-01,1,Normal
1352,NANO,Abril de 2021,245.0,420801.41,1717.556775510204,2021-04-01,1,Normal
1353,NANO,Maio de 2021,316.0,603894.1499999999,1911.0574367088605,2021-05-01,1,Normal
1354,NANO,Junho de 2021,123.0,68066.37999999999,553.3852032520324,2021-06-01,1,Normal
1355,NANO,Julho de 2021,75.0,62731.09,836.4145333333333,2021-07-01,1,Normal
1356,NANO,Agosto de 2021,192.0,203834.12999999998,1061.6360937499999,2021-08-01,1,Normal
1357,NANO,Setembro de 2021,109.0,161312.31999999992,1479.9295412844028,2021-09-01,1,Normal
1358,NANO,Outubro de 2021,123.0,110696.80000000002,899.9739837398375,2021-10-01,1,Normal
1359,NANO,Novembro de 2021,125.0,44948.62999999998,359.58903999999984,2021-11-01,1,Normal
1360,NANO,Dezembro de 2021,91.0,28260.09,310.55043956043954,2021-12-01,1,Normal
1361,NANO,Janeiro de 2022,61.0,20130.539999999997,330.00885245901634,2022-01-01,1,Normal
1362,NANO,Fevereiro de 2022,64.0,19280.789999999997,301.26234374999996,2022-02-01,1,Normal
1363,NANO,Março de 2022,90.0,34843.630000000005,387.1514444444445,2022-03-01,1,Normal
1364,NANO,Abril de 2022,59.0,12075.95,204.67711864406778,2022-04-01,1,Normal
1365,NANO,Maio de 2022,50.0,8126.539999999999,162.53079999999997,2022-05-01,1,Normal
1366,NANO,Junho de 2022,22.0,2959.76,134.53454545454545,2022-06-01,1,Normal
1367,NANO,Julho de 2022,7.0,2043.54,291.9342857142857,2022-07-01,1,Normal
1368,NANO,Agosto de 2022,7.0,1422.35,203.19285714285712,2022-08-01,1,Normal
1369,NANO,Setembro de 2022,9.0,4343.46,482.6066666666667,2022-09-01,1,Normal
1370,NANO,Outubro de 2022,9.0,543.63,60.403333333333336,2022-10-01,1,Normal
1371,NANO,Novembro de 2022,16.0,4445.16,277.8225,2022-11-01,1,Normal
1372,NANO,Dezembro de 2022,6.0,698.17,116.36166666666666,2022-12-01,1,Normal
1373,NANO,Janeiro de 2023,12.0,1811.88,150.98999999999998,2023-01-01,1,Normal
1374,NANO,Fevereiro de 2023,13.0,8528.11,656.0084615384616,2023-02-01,1,Normal
1375,NANO,Março de 2023,7.0,1504.85,214.97857142857146,2023-03-01,1,Normal
1376,NANO,Abril de 2023,8.0,1771.84,221.48,2023-04-01,1,Normal
1377,NANO,Maio de 2023,6.0,258.30999999999995,43.051666666666655,2023-05-01,1,Normal
1378,NANO,Junho de 2023,5.0,1011.05,202.20999999999998,2023-06-01,1,Normal
1379,NEO,Agosto de 2019,1.0,99.5,99.5,2019-08-01,1,Normal
1380,NEO,Setembro de 2019,16.0,3648.7499999999995,228.04687499999997,2019-09-01,1,Normal
1381,NEO,Outubro de 2019,18.0,8148.8200000000015,452.7122222222223,2019-10-01,1,Normal
1382,NEO,Novembro de 2019,24.0,127586.15,5316.089583333333,2019-11-01,1,Normal
1383,NEO,Dezembro de 2019,11.0,40829.6,3711.781818181818,2019-12-01,1,Normal
1384,NEO,Janeiro de 2020,21.0,134713.08,6414.908571428571,2020-01-01,1,Normal
1385,NEO,Fevereiro de 2020,14.0,204322.84,14594.488571428572,2020-02-01,1,Normal
1386,NEO,Março de 2020,18.0,67070.81,3726.156111111111,2020-03-01,1,Normal
1387,NEO,Abril de 2020,31.0,32959.740000000005,1063.217419354839,2020-04-01,1,Normal
1388,NEO,Maio de 2020,20.0,3152.9000000000024,157.64500000000012,2020-05-01,1,Normal
1389,NEO,Junho de 2020,32.0,31444.829999999976,982.6509374999993,2020-06-01,1,Normal
1390,NEO,Julho de 2020,33.0,20670.009999999995,626.3639393939393,2020-07-01,1,Normal
1391,NEO,Agosto de 2020,33.0,300.0699999999999,9.0930303030303,2020-08-01,1,Normal
1392,NEO,Setembro de 2020,9.0,23167.39,2574.1544444444444,2020-09-01,1,Normal
1393,NEO,Outubro de 2020,1.0,530.15,530.15,2020-10-01,1,Normal
1394,NEO,Novembro de 2020,31.0,1259.93,40.64290322580646,2020-11-01,1,Normal
1395,NEO,Dezembro de 2020,43.0,1823304.66,42402.43395348837,2020-12-01,1,Normal
1396,NEO,Janeiro de 2021,45.0,28270.129999999986,628.2251111111108,2021-01-01,1,Normal
1397,NEO,Fevereiro de 2021,6.0,261625.63,43604.27166666667,2021-02-01,1,Normal
1398,NEO,Março de 2021,38.0,33179.569999999985,873.1465789473681,2021-03-01,1,Normal
1399,NEO,Abril de 2021,53.0,93509.27999999998,1764.3260377358488,2021-04-01,1,Normal
1400,NEO,Maio de 2021,16.0,23237.45,1452.340625,2021-05-01,1,Normal
1401,NEO,Junho de 2021,12.0,36284.15,3023.679166666667,2021-06-01,1,Normal
1402,NEO,Julho de 2021,6.0,4540.27,756.7116666666667,2021-07-01,1,Normal
1403,NEO,Agosto de 2021,6.0,4196.43,699.4050000000001,2021-08-01,1,Normal
1404,NEO,Setembro de 2021,14.0,6465.690000000001,461.8350000000001,2021-09-01,1,Normal
1405,NEO,Outubro de 2021,51.0,28107.459999999995,551.1266666666666,2021-10-01,1,Normal
1406,NEO,Novembro de 2021,57.0,58982.920000000006,1034.7880701754386,2021-11-01,1,Normal
1407,NEO,Dezembro de 2021,61.0,7353.040000000005,120.54163934426238,2021-12-01,1,Normal
1408,NEO,Janeiro de 2022,31.0,8620.900000000001,278.0935483870968,2022-01-01,1,Normal
1409,NEO,Fevereiro de 2022,45.0,6776.649999999997,150.59222222222215,2022-02-01,1,Normal
1410,NEO,Março de 2022,38.0,6626.18,174.37315789473686,2022-03-01,1,Normal
1411,NEO,Abril de 2022,29.0,13815.979999999996,476.4131034482757,2022-04-01,1,Normal
1412,NEO,Maio de 2022,11.0,1816.7600000000002,165.16000000000003,2022-05-01,1,Normal
1413,NEO,Junho de 2022,14.0,4653.26,332.3757142857143,2022-06-01,1,Normal
1414,NEO,Julho de 2022,9.0,2547.3900000000003,283.04333333333335,2022-07-01,1,Normal
1415,NEO,Agosto de 2022,8.0,344.53,43.066250000000004,2022-08-01,1,Normal
1416,NEO,Setembro de 2022,6.0,484.24,80.70666666666666,2022-09-01,1,Normal
1417,NEO,Outubro de 2022,5.0,1056.91,211.382,2022-10-01,1,Normal
1418,NEO,Novembro de 2022,12.0,1242.57,103.5475,2022-11-01,1,Normal
1419,NEO,Dezembro de 2022,5.0,621.2599999999999,124.25199999999998,2022-12-01,1,Normal
1420,NEO,Fevereiro de 2023,18.0,4256.16,236.45333333333332,2023-02-01,1,Normal
1421,NEO,Março de 2023,7.0,461.73,65.96142857142857,2023-03-01,1,Normal
1422,NEO,Abril de 2023,10.0,61141.48,6114.147999999999,2023-04-01,1,Normal
1423,NEO,Maio de 2023,8.0,5640.1,705.0124999999999,2023-05-01,1,Normal
1424,NULS,Agosto de 2019,1.0,4975.11,4975.11,2019-08-01,1,Normal
1425,NULS,Dezembro de 2019,1901.0,390209.8699999999,205.26558127301413,2019-12-01,1,Normal
1426,NULS,Janeiro de 2020,1788.0,433410.77,242.39975950783,2020-01-01,1,Normal
1427,NULS,Fevereiro de 2020,1958.0,770971.3800000002,393.754535240041,2020-02-01,1,Normal
1428,NULS,Março de 2020,2660.0,933959.2800000001,351.11251127819554,2020-03-01,1,Normal
1429,NULS,Abril de 2020,4347.0,1606484.14,369.5615688980907,2020-04-01,1,Normal
1430,NULS,Maio de 2020,6030.0,2303255.779999999,381.9661326699832,2020-05-01,1,Normal
1431,NULS,Junho de 2020,9571.0,5195858.010000002,542.8751447079721,2020-06-01,1,Normal
1432,NULS,Julho de 2020,10522.0,7082105.379999994,673.0759722486214,2020-07-01,1,Normal
1433,NULS,Agosto de 2020,5678.0,3093372.0399999996,544.7995843606903,2020-08-01,1,Normal
1434,NULS,Setembro de 2020,3860.0,1707109.6800000004,442.2563937823835,2020-09-01,1,Normal
1435,NULS,Outubro de 2020,3587.0,1361791.8100000008,379.6464482854755,2020-10-01,1,Normal
1436,NULS,Novembro de 2020,8200.0,3355709.1400000015,409.2328219512197,2020-11-01,1,Normal
1437,NULS,Dezembro de 2020,9232.0,3442894.5400000005,372.93051776429814,2020-12-01,1,Normal
1438,NULS,Janeiro de 2021,16335.0,7050187.399999999,431.6000857055402,2021-01-01,1,Normal
1439,NULS,Fevereiro de 2021,23634.0,11935449.35,505.0118198358297,2021-02-01,1,Normal
1440,NULS,Março de 2021,30957.0,23449816.169999998,757.4964037212908,2021-03-01,1,Normal
1441,NULS,Abril de 2021,34457.0,27201659.86000001,789.4378460109705,2021-04-01,1,Normal
1442,NULS,Maio de 2021,21628.0,15835087.270000003,732.1567999815056,2021-05-01,1,Normal
1443,NULS,Junho de 2021,6465.0,3191799.58,493.704498066512,2021-06-01,1,Normal
1444,NULS,Julho de 2021,5540.0,2522636.8000000003,455.3496028880867,2021-07-01,1,Normal
1445,NULS,Agosto de 2021,15411.0,8928085.85,579.3320258257089,2021-08-01,1,Normal
1446,NULS,Setembro de 2021,9350.0,5393289.660000002,576.8224235294119,2021-09-01,1,Normal
1447,NULS,Outubro de 2021,14125.0,9240256.939999996,654.1774824778759,2021-10-01,1,Normal
1448,NULS,Novembro de 2021,5436.0,4062544.310000001,747.3407487122886,2021-11-01,1,Normal
1449,NULS,Dezembro de 2021,40907.0,62937550.37999998,1538.552090840198,2021-12-01,1,Normal
1450,NULS,Janeiro de 2022,5831.0,5255251.390000001,901.2607425827475,2022-01-01,1,Normal
1451,NULS,Fevereiro de 2022,7738.0,7602758.86,982.5224683380719,2022-02-01,1,Normal
1452,NULS,Março de 2022,4963.0,4630271.86,932.95826314729,2022-03-01,1,Normal
1453,NULS,Abril de 2022,6731.0,6546307.850000003,972.5609641955137,2022-04-01,1,Normal
1454,NULS,Maio de 2022,6188.0,3427086.9099999997,553.8278781512605,2022-05-01,1,Normal
1455,NULS,Junho de 2022,4997.0,2252325.1599999997,450.7354732839703,2022-06-01,1,Normal
1456,NULS,Julho de 2022,6468.0,3342742.0400000005,516.8123129251701,2022-07-01,1,Normal
1457,NULS,Agosto de 2022,3848.0,2098786.2499999995,545.422622141372,2022-08-01,1,Normal
1458,NULS,Setembro de 2022,2575.0,981793.4699999999,381.2790174757281,2022-09-01,1,Normal
1459,NULS,Outubro de 2022,5594.0,2941298.2,525.7951734000715,2022-10-01,1,Normal
1460,NULS,Novembro de 2022,3411.0,1485285.13,435.4397918498974,2022-11-01,1,Normal
1461,NULS,Dezembro de 2022,3524.0,1655840.2800000005,469.8752213393872,2022-12-01,1,Normal
1462,NULS,Janeiro de 2023,1782.0,760414.4200000003,426.7196520763189,2023-01-01,1,Normal
1463,NULS,Fevereiro de 2023,1948.0,809521.1399999998,415.56526694045164,2023-02-01,1,Normal
1464,NULS,Março de 2023,1398.0,481557.34,344.46161659513587,2023-03-01,1,Normal
1465,NULS,Abril de 2023,899.0,288275.13000000006,320.66199110122363,2023-04-01,1,Normal
1466,NULS,Maio de 2023,13.0,1228.43,94.49461538461539,2023-05-01,1,Normal
1467,NULS,Junho de 2023,1314.0,331932.4800000001,252.61223744292244,2023-06-01,1,Normal
1468,OKB,Julho de 2020,1.0,208.52,208.52,2020-07-01,1,Normal
1469,OKB,Setembro de 2021,2.0,397.4,198.7,2021-09-01,1,Normal
1470,OKB,Março de 2022,391.0,75737.42,193.70184143222505,2022-03-01,1,Normal
1471,OKB,Abril de 2022,709.0,174827.0500000001,246.5825811001412,2022-04-01,1,Normal
1472,OKB,Maio de 2022,169.0,9082.53,53.742781065088764,2022-05-01,1,Normal
1473,OKB,Junho de 2022,221.0,16343.909999999996,73.9543438914027,2022-06-01,1,Normal
1474,OKB,Julho de 2022,220.0,22609.899999999987,102.77227272727266,2022-07-01,1,Normal
1475,OKB,Agosto de 2022,348.0,29108.519999999997,83.64517241379309,2022-08-01,1,Normal
1476,OKB,Setembro de 2022,288.0,17004.89,59.044756944444444,2022-09-01,1,Normal
1477,OKB,Outubro de 2022,168.0,26443.410000000007,157.40125000000003,2022-10-01,1,Normal
1478,OKB,Novembro de 2022,170.0,19762.229999999992,116.24841176470584,2022-11-01,1,Normal
1479,OKB,Dezembro de 2022,118.0,14954.13,126.72991525423728,2022-12-01,1,Normal
1480,OKB,Janeiro de 2023,190.0,27989.229999999992,147.31173684210523,2023-01-01,1,Normal
1481,OKB,Fevereiro de 2023,264.0,54913.40999999999,208.00534090909088,2023-02-01,1,Normal
1482,OKB,Março de 2023,127.0,17582.770000000004,138.44700787401578,2023-03-01,1,Normal
1483,OKB,Abril de 2023,173.0,27524.66,159.1020809248555,2023-04-01,1,Normal
1484,OKB,Maio de 2023,94.0,8000.470000000001,85.11138297872341,2023-05-01,1,Normal
1485,OKB,Junho de 2023,62.0,6573.08,106.01741935483871,2023-06-01,1,Normal
1486,OMG,Agosto de 2019,444.0,42389.20999999998,95.47119369369365,2019-08-01,1,Normal
1487,OMG,Setembro de 2019,354.0,31614.230000000003,89.30573446327685,2019-09-01,1,Normal
1488,OMG,Outubro de 2019,309.0,29356.98999999999,95.00644012944981,2019-10-01,1,Normal
1489,OMG,Novembro de 2019,139.0,45407.810000000005,326.674892086331,2019-11-01,1,Normal
1490,OMG,Dezembro de 2019,52.0,43101.48,828.8746153846155,2019-12-01,1,Normal
1491,OMG,Janeiro de 2020,148.0,102879.97999999995,695.1349999999996,2020-01-01,1,Normal
1492,OMG,Fevereiro de 2020,237.0,150991.28000000006,637.0940084388188,2020-02-01,1,Normal
1493,OMG,Março de 2020,165.0,124290.91,753.2782424242424,2020-03-01,1,Normal
1494,OMG,Abril de 2020,1766.0,909732.2500000002,515.1371744054361,2020-04-01,1,Normal
1495,OMG,Maio de 2020,13841.0,20516871.890000004,1482.3258355610146,2020-05-01,1,Normal
1496,OMG,Junho de 2020,3771.0,4105095.9899999993,1088.5961256961016,2020-06-01,1,Normal
1497,OMG,Julho de 2020,2080.0,1988049.2899999998,955.7929278846153,2020-07-01,1,Normal
1498,OMG,Agosto de 2020,16859.0,27987841.690000016,1660.1127996915604,2020-08-01,1,Normal
